,src,time,label,ext_roll
68165,4,893922,1,2
68166,4,893923,1,2
68167,4,893923,1,2
68168,89136,893924,0,2
68169,87783,893924,1,2
68170,1964,893925,1,2
68171,88190,893925,1,2
68172,88190,893925,1,2
68173,370,893926,1,2
68174,294,893926,1,2
68175,88190,893926,1,2
68176,49457,893929,1,2
68177,88190,893930,1,2
68178,29148,893930,0,2
68179,370,893930,1,2
68180,88190,893931,1,2
68181,63596,893932,1,2
68182,4,893933,1,2
68183,88819,893933,1,2
68184,88190,893934,1,2
68185,88190,893934,1,2
68186,40,893934,1,2
68187,89136,893935,0,2
68188,88190,893937,1,2
68189,1964,893937,1,2
68190,4,893938,1,2
68191,88819,893938,1,2
68192,89136,893939,0,2
68193,4,893939,1,2
68194,418,893939,1,2
68195,89136,893940,0,2
68196,59038,893940,0,2
68197,4,893942,1,2
68198,294,893943,1,2
68199,88190,893943,1,2
68200,89136,893944,0,2
68201,84,893944,1,2
68202,402,893944,1,2
68203,87783,893945,1,2
68204,88819,893946,1,2
68205,88819,893947,1,2
68206,88190,893950,1,2
68207,59038,893950,0,2
68208,4,893950,1,2
68209,88190,893951,1,2
68210,88190,893954,1,2
68211,59038,893956,0,2
68212,87783,893957,1,2
68213,88819,893957,1,2
68214,4,893958,1,2
68215,4,893960,1,2
68216,4,893962,1,2
68217,48,893963,1,2
68218,88819,893963,1,2
68219,88190,893964,1,2
68220,88190,893964,1,2
68221,4,893964,1,2
68222,1610,893967,1,2
68223,47,893968,0,2
68224,80542,893968,0,2
68225,88190,893969,1,2
68226,88819,893970,1,2
68227,84,893970,1,2
68228,88190,893970,1,2
68229,89136,893971,0,2
68230,59038,893971,0,2
68231,4,893973,1,2
68232,294,893974,1,2
68233,76,893976,1,2
68234,4,893977,1,2
68235,402,893977,1,2
68236,88190,893980,1,2
68237,87783,893980,1,2
68238,88819,893980,1,2
68239,88819,893980,1,2
68240,89136,893981,0,2
68241,402,893982,1,2
68242,4,893983,1,2
68243,89136,893985,0,2
68244,87599,893986,0,2
68245,88190,893986,1,2
68246,294,893987,1,2
68247,4,893988,1,2
68248,402,893991,1,2
68249,370,893992,1,2
68250,88190,893992,1,2
68251,4,893994,1,2
68252,4,893994,1,2
68253,87783,893995,1,2
68254,294,893995,1,2
68255,294,893995,1,2
68256,88190,893998,1,2
68257,91,893999,1,2
68258,88190,893999,1,2
68259,106,893999,1,2
68260,88190,894000,1,2
68261,87783,894000,1,2
68262,402,894000,1,2
68263,18,894000,1,2
68264,4,894001,1,2
68265,49588,894002,0,2
68266,88819,894002,1,2
68267,4,894002,1,2
68268,4,894003,1,2
68269,88190,894004,1,2
68270,88190,894004,1,2
68271,87783,894004,1,2
68272,84,894005,1,2
68273,88190,894005,1,2
68274,88190,894005,1,2
68275,59038,894007,0,2
68276,89136,894007,0,2
68277,88819,894008,1,2
68278,4,894008,1,2
68279,88190,894008,1,2
68280,46036,894009,0,2
68281,88190,894011,1,2
68282,88819,894012,1,2
68283,89136,894013,0,2
68284,88190,894014,1,2
68285,18,894014,1,2
68286,84,894014,1,2
68287,49457,894015,1,2
68288,82,894016,1,2
68289,48,894016,1,2
68290,87783,894017,1,2
68291,88819,894018,1,2
68292,88190,894019,1,2
68293,1964,894019,1,2
68294,59038,894020,0,2
68295,88190,894020,1,2
68296,29148,894022,0,2
68297,88190,894024,1,2
68298,370,894024,1,2
68299,89136,894024,0,2
68300,370,894026,1,2
68301,89136,894027,0,2
68302,40,894027,1,2
68303,1964,894028,1,2
68304,88190,894028,1,2
68305,88190,894029,1,2
68306,89136,894030,0,2
68307,40,894031,1,2
68308,40,894031,1,2
68309,88190,894031,1,2
68310,88190,894032,1,2
68311,1022,894033,1,2
68312,48,894033,1,2
68313,88190,894034,1,2
68314,48,894035,1,2
68315,88190,894036,1,2
68316,1022,894037,1,2
68317,88190,894037,1,2
68318,4,894038,1,2
68319,46125,894039,0,2
68320,106,894040,1,2
68321,89136,894040,0,2
68322,88190,894040,1,2
68323,88190,894041,1,2
68324,88819,894042,1,2
68325,88190,894042,1,2
68326,4,894042,1,2
68327,87783,894043,1,2
68328,4,894044,1,2
68329,59038,894044,0,2
68330,88819,894044,1,2
68331,88819,894045,1,2
68332,40,894046,1,2
68333,88819,894046,1,2
68334,49457,894047,1,2
68335,87783,894049,1,2
68336,4,894050,1,2
68337,87783,894051,1,2
68338,685,894054,0,2
68339,4,894059,1,2
68340,89136,894059,0,2
68341,88819,894060,1,2
68342,87599,894060,0,2
68343,402,894060,1,2
68344,88190,894061,1,2
68345,7,894062,1,2
68346,89136,894063,0,2
68347,88190,894063,1,2
68348,4,894064,1,2
68349,84,894064,1,2
68350,4,894064,1,2
68351,88819,894065,1,2
68352,294,894065,1,2
68353,88190,894066,1,2
68354,89136,894067,0,2
68355,4,894067,1,2
68356,88190,894069,1,2
68357,88819,894069,1,2
68358,4,894069,1,2
68359,88190,894070,1,2
68360,88190,894070,1,2
68361,88190,894070,1,2
68362,402,894071,1,2
68363,88190,894072,1,2
68364,88190,894072,1,2
68365,4,894075,1,2
68366,402,894077,1,2
68367,88190,894078,1,2
68368,88819,894078,1,2
68369,76,894078,1,2
68370,89136,894079,0,2
68371,88190,894079,1,2
68372,4,894079,1,2
68373,91,894081,1,2
68374,88190,894081,1,2
68375,87783,894081,1,2
68376,88819,894082,1,2
68377,4,894083,1,2
68378,4,894084,1,2
68379,88819,894085,1,2
68380,88190,894085,1,2
68381,88190,894086,1,2
68382,88819,894087,1,2
68383,4,894087,1,2
68384,89136,894088,0,2
68385,88190,894089,1,2
68386,87864,894089,0,2
68387,46036,894090,0,2
68388,87783,894090,1,2
68389,89136,894092,0,2
68390,88819,894095,1,2
68391,89136,894096,0,2
68392,4,894096,1,2
68393,88190,894100,1,2
68394,88190,894100,1,2
68395,88819,894100,1,2
68396,88190,894100,1,2
68397,88819,894101,1,2
68398,4,894102,1,2
68399,402,894103,1,2
68400,59038,894103,0,2
68401,87783,894103,1,2
68402,88190,894104,1,2
68403,88190,894105,1,2
68404,89136,894107,0,2
68405,89136,894107,0,2
68406,88190,894109,1,2
68407,88190,894110,1,2
68408,402,894110,1,2
68409,89136,894111,0,2
68410,87783,894112,1,2
68411,88190,894113,1,2
68412,294,894113,1,2
68413,89136,894114,0,2
68414,87599,894114,0,2
68415,4,894114,1,2
68416,88190,894115,1,2
68417,88190,894115,1,2
68418,418,894116,1,2
68419,89136,894116,0,2
68420,87599,894117,0,2
68421,4,894117,1,2
68422,88819,894117,1,2
68423,88190,894119,1,2
68424,89136,894120,0,2
68425,49457,894121,1,2
68426,4,894122,1,2
68427,88819,894124,1,2
68428,4,894124,1,2
68429,29148,894125,0,2
68430,88190,894127,1,2
68431,4,894128,1,2
68432,88190,894129,1,2
68433,88819,894131,1,2
68434,294,894131,1,2
68435,685,894133,0,2
68436,1964,894133,1,2
68437,4,894134,1,2
68438,88190,894137,1,2
68439,88190,894137,1,2
68440,88190,894137,1,2
68441,1022,894138,1,2
68442,88190,894138,1,2
68443,89136,894138,0,2
68444,84,894138,1,2
68445,84,894138,1,2
68446,88190,894138,1,2
68447,87783,894139,1,2
68448,4,894139,1,2
68449,59038,894141,0,2
68450,418,894142,1,2
68451,87599,894142,0,2
68452,88190,894143,1,2
68453,4,894143,1,2
68454,88819,894144,1,2
68455,106,894144,1,2
68456,88190,894146,1,2
68457,88190,894147,1,2
68458,89136,894148,0,2
68459,88819,894148,1,2
68460,88819,894148,1,2
68461,4,894148,1,2
68462,88190,894149,1,2
68463,88819,894149,1,2
68464,88190,894149,1,2
68465,46036,894150,0,2
68466,40,894150,1,2
68467,87783,894150,1,2
68468,48,894151,1,2
68469,1964,894152,1,2
68470,88190,894155,1,2
68471,106,894157,1,2
68472,87783,894157,1,2
68473,49457,894157,1,2
68474,7,894158,1,2
68475,88819,894159,1,2
68476,88819,894162,1,2
68477,4,894162,1,2
68478,7,894162,1,2
68479,88819,894162,1,2
68480,88190,894163,1,2
68481,88819,894164,1,2
68482,370,894165,1,2
68483,88190,894166,1,2
68484,88190,894167,1,2
68485,4,894168,1,2
68486,88190,894169,1,2
68487,63596,894170,1,2
68488,87599,894171,0,2
68489,1964,894171,1,2
68490,4,894172,1,2
68491,88190,894173,1,2
68492,40,894174,1,2
68493,88190,894174,1,2
68494,4,894175,1,2
68495,4,894175,1,2
68496,87783,894176,1,2
68497,4,894178,1,2
68498,88190,894179,1,2
68499,88190,894179,1,2
68500,89136,894180,0,2
68501,46036,894181,0,2
68502,48,894182,1,2
68503,88819,894183,1,2
68504,48,894183,1,2
68505,4,894183,1,2
68506,89136,894184,0,2
68507,87599,894184,0,2
68508,4,894184,1,2
68509,48,894185,1,2
68510,402,894185,1,2
68511,88190,894186,1,2
68512,87783,894187,1,2
68513,4,894187,1,2
68514,89136,894188,0,2
68515,88190,894191,1,2
68516,88190,894194,1,2
68517,88190,894194,1,2
68518,88819,894195,1,2
68519,49457,894195,1,2
68520,89136,894196,0,2
68521,49457,894196,1,2
68522,48,894197,1,2
68523,294,894198,1,2
68524,89136,894199,0,2
68525,294,894201,1,2
68526,1022,894203,1,2
68527,49457,894207,1,2
68528,88819,894208,1,2
68529,29148,894209,0,2
68530,4,894212,1,2
68531,88819,894213,1,2
68532,4,894213,1,2
68533,89136,894215,0,2
68534,88190,894215,1,2
68535,88190,894216,1,2
68536,87864,894216,0,2
68537,89136,894220,0,2
68538,1964,894220,1,2
68539,88819,894220,1,2
68540,88190,894223,1,2
68541,88190,894224,1,2
68542,87783,894224,1,2
68543,88819,894224,1,2
68544,4,894224,1,2
68545,88190,894225,1,2
68546,89136,894225,0,2
68547,4,894227,1,2
68548,4,894227,1,2
68549,4,894229,1,2
68550,4,894230,1,2
68551,88190,894231,1,2
68552,87599,894231,0,2
68553,88819,894232,1,2
68554,48,894233,1,2
68555,59038,894233,0,2
68556,88190,894234,1,2
68557,88190,894235,1,2
68558,88190,894236,1,2
68559,88190,894236,1,2
68560,88819,894236,1,2
68561,87783,894237,1,2
68562,88819,894238,1,2
68563,49457,894238,1,2
68564,88190,894239,1,2
68565,7,894240,1,2
68566,88819,894242,1,2
68567,48,894243,1,2
68568,87783,894243,1,2
68569,4,894243,1,2
68570,87783,894245,1,2
68571,88819,894245,1,2
68572,402,894247,1,2
68573,88819,894249,1,2
68574,88190,894250,1,2
68575,88190,894251,1,2
68576,4,894252,1,2
68577,88190,894254,1,2
68578,26856,894254,0,2
68579,88190,894255,1,2
68580,87599,894255,0,2
68581,4,894256,1,2
68582,88819,894257,1,2
68583,88190,894259,1,2
68584,63596,894260,1,2
68585,59038,894260,0,2
68586,46036,894260,0,2
68587,88190,894260,1,2
68588,1022,894260,1,2
68589,88190,894260,1,2
68590,88819,894261,1,2
68591,88819,894262,1,2
68592,89136,894263,0,2
68593,89136,894263,0,2
68594,76,894264,1,2
68595,49457,894266,1,2
68596,4,894267,1,2
68597,88819,894267,1,2
68598,89136,894267,0,2
68599,84,894268,1,2
68600,40,894269,1,2
68601,4,894269,1,2
68602,4,894270,1,2
68603,4,894270,1,2
68604,88190,894271,1,2
68605,84,894271,1,2
68606,89136,894271,0,2
68607,4,894271,1,2
68608,4,894274,1,2
68609,87783,894274,1,2
68610,88819,894274,1,2
68611,49457,894274,1,2
68612,87599,894275,0,2
68613,29148,894276,0,2
68614,88190,894277,1,2
68615,49457,894277,1,2
68616,4,894279,1,2
68617,40,894281,1,2
68618,402,894281,1,2
68619,87783,894285,1,2
68620,88190,894286,1,2
68621,49588,894287,0,2
68622,7,894287,1,2
68623,88190,894288,1,2
68624,76,894289,1,2
68625,89136,894290,0,2
68626,84,894291,1,2
68627,88190,894292,1,2
68628,88190,894292,1,2
68629,4,894294,1,2
68630,59038,894298,0,2
68631,84,894298,1,2
68632,89136,894300,0,2
68633,88190,894301,1,2
68634,87599,894302,0,2
68635,7,894303,1,2
68636,48,894304,1,2
68637,89136,894304,0,2
68638,88190,894304,1,2
68639,88190,894304,1,2
68640,685,894304,0,2
68641,40,894305,1,2
68642,87599,894305,0,2
68643,89136,894305,0,2
68644,88819,894306,1,2
68645,18,894306,1,2
68646,87783,894307,1,2
68647,88190,894307,1,2
68648,89136,894308,0,2
68649,4,894308,1,2
68650,46036,894309,0,2
68651,89136,894309,0,2
68652,89136,894309,0,2
68653,84,894310,1,2
68654,87783,894310,1,2
68655,59038,894310,0,2
68656,88819,894310,1,2
68657,89136,894311,0,2
68658,59038,894311,0,2
68659,89136,894312,0,2
68660,88190,894312,1,2
68661,88190,894312,1,2
68662,4,894313,1,2
68663,4,894313,1,2
68664,88190,894314,1,2
68665,87783,894315,1,2
68666,59038,894315,0,2
68667,49457,894315,1,2
68668,402,894316,1,2
68669,88190,894316,1,2
68670,88190,894317,1,2
68671,4,894321,1,2
68672,88190,894322,1,2
68673,4,894322,1,2
68674,88819,894323,1,2
68675,26856,894323,0,2
68676,88190,894324,1,2
68677,4,894324,1,2
68678,87599,894325,0,2
68679,7,894327,1,2
68680,49457,894328,1,2
68681,87599,894328,0,2
68682,4,894328,1,2
68683,88190,894332,1,2
68684,88190,894333,1,2
68685,88190,894333,1,2
68686,88190,894336,1,2
68687,88190,894336,1,2
68688,4,894336,1,2
68689,88190,894337,1,2
68690,7,894337,1,2
68691,89136,894339,0,2
68692,87783,894341,1,2
68693,87599,894341,0,2
68694,294,894341,1,2
68695,4,894341,1,2
68696,294,894342,1,2
68697,88190,894342,1,2
68698,4,894342,1,2
68699,88190,894344,1,2
68700,88190,894345,1,2
68701,88190,894345,1,2
68702,89136,894346,0,2
68703,88819,894347,1,2
68704,87783,894348,1,2
68705,4,894349,1,2
68706,89136,894350,0,2
68707,89136,894355,0,2
68708,88190,894356,1,2
68709,82,894360,1,2
68710,87599,894362,0,2
68711,4,894364,1,2
68712,4,894365,1,2
68713,88819,894366,1,2
68714,88190,894366,1,2
68715,88190,894367,1,2
68716,88190,894368,1,2
68717,88190,894368,1,2
68718,59038,894369,0,2
68719,87599,894370,0,2
68720,88190,894370,1,2
68721,84,894371,1,2
68722,88190,894373,1,2
68723,88190,894373,1,2
68724,88190,894375,1,2
68725,294,894377,1,2
68726,88190,894378,1,2
68727,402,894378,1,2
68728,40,894379,1,2
68729,88190,894379,1,2
68730,88819,894380,1,2
68731,4,894383,1,2
68732,88190,894386,1,2
68733,87783,894387,1,2
68734,88190,894388,1,2
68735,1964,894389,1,2
68736,26856,894389,0,2
68737,87783,894393,1,2
68738,89136,894393,0,2
68739,76,894393,1,2
68740,88819,894394,1,2
68741,76,894394,1,2
68742,88819,894395,1,2
68743,89136,894396,0,2
68744,4,894397,1,2
68745,88190,894397,1,2
68746,48,894397,1,2
68747,49457,894397,1,2
68748,48,894399,1,2
68749,87783,894399,1,2
68750,89136,894400,0,2
68751,402,894400,1,2
68752,106,894401,1,2
68753,87783,894401,1,2
68754,46036,894401,0,2
68755,88190,894401,1,2
68756,4,894403,1,2
68757,59038,894403,0,2
68758,4,894403,1,2
68759,59038,894405,0,2
68760,87599,894406,0,2
68761,89136,894406,0,2
68762,4,894407,1,2
68763,91,894407,1,2
68764,88819,894407,1,2
68765,4,894408,1,2
68766,88190,894408,1,2
68767,4,894408,1,2
68768,91,894408,1,2
68769,294,894408,1,2
68770,88190,894409,1,2
68771,87599,894409,0,2
68772,88190,894411,1,2
68773,88190,894412,1,2
68774,4,894412,1,2
68775,88190,894414,1,2
68776,4,894414,1,2
68777,88190,894416,1,2
68778,4,894417,1,2
68779,88190,894418,1,2
68780,87599,894419,0,2
68781,4,894419,1,2
68782,88190,894421,1,2
68783,88190,894422,1,2
68784,88190,894422,1,2
68785,89136,894422,0,2
68786,4,894422,1,2
68787,88190,894423,1,2
68788,4,894423,1,2
68789,89136,894424,0,2
68790,89136,894425,0,2
68791,88190,894426,1,2
68792,370,894427,1,2
68793,84,894428,1,2
68794,88819,894429,1,2
68795,89136,894429,0,2
68796,88190,894430,1,2
68797,59038,894430,0,2
68798,7,894430,1,2
68799,88190,894430,1,2
68800,76,894431,1,2
68801,88190,894431,1,2
68802,87783,894431,1,2
68803,1964,894431,1,2
68804,46036,894432,0,2
68805,294,894432,1,2
68806,88190,894433,1,2
68807,88819,894433,1,2
68808,87783,894433,1,2
68809,48,894434,1,2
68810,89136,894434,0,2
68811,4,894434,1,2
68812,4,894435,1,2
68813,7,894436,1,2
68814,88190,894436,1,2
68815,88190,894438,1,2
68816,46125,894438,0,2
68817,49588,894438,0,2
68818,4,894439,1,2
68819,89136,894439,0,2
68820,47,894440,0,2
68821,87599,894441,0,2
68822,4,894443,1,2
68823,418,894444,1,2
68824,88190,894444,1,2
68825,4,894444,1,2
68826,82,894445,1,2
68827,88190,894447,1,2
68828,48,894448,1,2
68829,4,894448,1,2
68830,4,894448,1,2
68831,88190,894449,1,2
68832,88819,894449,1,2
68833,76,894450,1,2
68834,88190,894451,1,2
68835,88190,894451,1,2
68836,76,894451,1,2
68837,87783,894451,1,2
68838,88190,894452,1,2
68839,88190,894453,1,2
68840,4,894453,1,2
68841,88,894454,1,2
68842,1022,894454,1,2
68843,88190,894455,1,2
68844,87783,894457,1,2
68845,48,894458,1,2
68846,89136,894458,0,2
68847,88190,894459,1,2
68848,4,894460,1,2
68849,18,894460,1,2
68850,89136,894461,0,2
68851,26856,894462,0,2
68852,4,894462,1,2
68853,4,894462,1,2
68854,4,894463,1,2
68855,89136,894466,0,2
68856,88190,894466,1,2
68857,294,894468,1,2
68858,89136,894469,0,2
68859,87783,894470,1,2
68860,87599,894471,0,2
68861,88190,894471,1,2
68862,1964,894472,1,2
68863,89136,894472,0,2
68864,87783,894473,1,2
68865,76,894473,1,2
68866,89136,894473,0,2
68867,402,894474,1,2
68868,88190,894476,1,2
68869,89136,894477,0,2
68870,88819,894477,1,2
68871,88819,894477,1,2
68872,87783,894478,1,2
68873,88190,894478,1,2
68874,88190,894478,1,2
68875,106,894478,1,2
68876,88819,894479,1,2
68877,294,894480,1,2
68878,18,894481,1,2
68879,88190,894481,1,2
68880,4,894484,1,2
68881,88819,894484,1,2
68882,87599,894485,0,2
68883,294,894485,1,2
68884,49588,894485,0,2
68885,89136,894486,0,2
68886,89136,894487,0,2
68887,88819,894487,1,2
68888,88190,894487,1,2
68889,4,894487,1,2
68890,59038,894487,0,2
68891,88190,894488,1,2
68892,88190,894489,1,2
68893,84,894489,1,2
68894,89136,894489,0,2
68895,1964,894490,1,2
68896,4,894490,1,2
68897,88190,894491,1,2
68898,88819,894491,1,2
68899,88190,894492,1,2
68900,76,894492,1,2
68901,88190,894493,1,2
68902,88190,894494,1,2
68903,88190,894494,1,2
68904,294,894499,1,2
68905,4,894500,1,2
68906,48,894501,1,2
68907,87599,894502,0,2
68908,88190,894503,1,2
68909,4,894503,1,2
68910,88190,894504,1,2
68911,294,894505,1,2
68912,88190,894508,1,2
68913,88190,894509,1,2
68914,87599,894509,0,2
68915,88190,894510,1,2
68916,4,894513,1,2
68917,88190,894513,1,2
68918,48,894513,1,2
68919,48,894514,1,2
68920,88190,894514,1,2
68921,4,894514,1,2
68922,46125,894515,0,2
68923,402,894515,1,2
68924,4,894517,1,2
68925,294,894517,1,2
68926,76,894519,1,2
68927,59038,894521,0,2
68928,89136,894521,0,2
68929,89136,894521,0,2
68930,89136,894525,0,2
68931,294,894525,1,2
68932,1964,894526,1,2
68933,1964,894526,1,2
68934,84,894528,1,2
68935,40,894529,1,2
68936,402,894530,1,2
68937,82,894531,1,2
68938,88,894532,1,2
68939,1964,894532,1,2
68940,49588,894532,0,2
68941,88190,894533,1,2
68942,7,894533,1,2
68943,88190,894533,1,2
68944,88190,894534,1,2
68945,87599,894535,0,2
68946,26856,894536,0,2
68947,88819,894536,1,2
68948,88190,894536,1,2
68949,89136,894538,0,2
68950,87599,894538,0,2
68951,294,894538,1,2
68952,88819,894539,1,2
68953,87783,894539,1,2
68954,84,894540,1,2
68955,88190,894541,1,2
68956,89136,894542,0,2
68957,89136,894542,0,2
68958,294,894543,1,2
68959,89136,894546,0,2
68960,88190,894548,1,2
68961,87783,894550,1,2
68962,87599,894551,0,2
68963,88190,894551,1,2
68964,88819,894552,1,2
68965,87783,894552,1,2
68966,49457,894555,1,2
68967,1964,894556,1,2
68968,1964,894556,1,2
68969,88819,894558,1,2
68970,4,894558,1,2
68971,88190,894559,1,2
68972,18,894561,1,2
68973,87783,894563,1,2
68974,4,894563,1,2
68975,4,894564,1,2
68976,4,894568,1,2
68977,89136,894568,0,2
68978,88819,894569,1,2
68979,89136,894571,0,2
68980,89136,894572,0,2
68981,49457,894573,1,2
68982,4,894573,1,2
68983,88190,894575,1,2
68984,88190,894575,1,2
68985,4,894575,1,2
68986,48,894576,1,2
68987,88819,894576,1,2
68988,88190,894582,1,2
68989,88190,894583,1,2
68990,88190,894583,1,2
68991,4,894583,1,2
68992,76,894585,1,2
68993,88190,894585,1,2
68994,89136,894585,0,2
68995,88190,894586,1,2
68996,1964,894587,1,2
68997,4,894589,1,2
68998,4,894592,1,2
68999,4,894593,1,2
69000,88819,894593,1,2
69001,88190,894595,1,2
69002,87783,894595,1,2
69003,402,894595,1,2
69004,89136,894596,0,2
69005,1964,894596,1,2
69006,88190,894596,1,2
69007,59038,894597,0,2
69008,87783,894597,1,2
69009,87783,894598,1,2
69010,89136,894599,0,2
69011,88819,894601,1,2
69012,46036,894601,0,2
69013,87599,894602,0,2
69014,88190,894603,1,2
69015,26856,894603,0,2
69016,89136,894603,0,2
69017,4,894603,1,2
69018,88190,894606,1,2
69019,88190,894607,1,2
69020,76,894607,1,2
69021,294,894609,1,2
69022,4,894609,1,2
69023,48,894609,1,2
69024,89136,894611,0,2
69025,87599,894613,0,2
69026,4,894613,1,2
69027,89136,894614,0,2
69028,89136,894615,0,2
69029,88190,894618,1,2
69030,87783,894621,1,2
69031,4,894621,1,2
69032,4,894622,1,2
69033,88190,894622,1,2
69034,88190,894624,1,2
69035,59038,894624,0,2
69036,76,894625,1,2
69037,88819,894625,1,2
69038,88190,894625,1,2
69039,89136,894625,0,2
69040,294,894627,1,2
69041,88190,894628,1,2
69042,88,894628,1,2
69043,49457,894628,1,2
69044,49588,894631,0,2
69045,48,894633,1,2
69046,87783,894634,1,2
69047,46125,894634,0,2
69048,7,894634,1,2
69049,88190,894634,1,2
69050,88190,894635,1,2
69051,89136,894635,0,2
69052,88190,894637,1,2
69053,4,894637,1,2
69054,59038,894638,0,2
69055,4,894638,1,2
69056,88190,894639,1,2
69057,89136,894639,0,2
69058,59038,894640,0,2
69059,402,894641,1,2
69060,4,894643,1,2
69061,88190,894644,1,2
69062,88190,894644,1,2
69063,29148,894645,0,2
69064,88190,894646,1,2
69065,87783,894646,1,2
69066,4,894646,1,2
69067,59038,894647,0,2
69068,88190,894648,1,2
69069,88819,894651,1,2
69070,87783,894651,1,2
69071,87783,894651,1,2
69072,4,894654,1,2
69073,76,894656,1,2
69074,4,894657,1,2
69075,87599,894658,0,2
69076,88190,894659,1,2
69077,88190,894659,1,2
69078,88190,894659,1,2
69079,89136,894659,0,2
69080,402,894660,1,2
69081,88190,894662,1,2
69082,4,894662,1,2
69083,87599,894663,0,2
69084,49588,894663,0,2
69085,87783,894664,1,2
69086,4,894666,1,2
69087,88190,894667,1,2
69088,88190,894667,1,2
69089,88190,894668,1,2
69090,49457,894669,1,2
69091,88819,894670,1,2
69092,87783,894671,1,2
69093,4,894673,1,2
69094,18,894674,1,2
69095,88190,894674,1,2
69096,84,894675,1,2
69097,7,894676,1,2
69098,88190,894676,1,2
69099,76,894677,1,2
69100,88190,894677,1,2
69101,76,894678,1,2
69102,88190,894679,1,2
69103,89136,894680,0,2
69104,48,894681,1,2
69105,48,894681,1,2
69106,88190,894681,1,2
69107,59038,894683,0,2
69108,87783,894684,1,2
69109,4,894684,1,2
69110,4,894686,1,2
69111,87783,894688,1,2
69112,47,894688,0,2
69113,49588,894689,0,2
69114,88819,894692,1,2
69115,106,894694,1,2
69116,88190,894694,1,2
69117,89136,894696,0,2
69118,18,894697,1,2
69119,49457,894698,1,2
69120,82,894698,1,2
69121,89136,894699,0,2
69122,46125,894699,0,2
69123,87783,894700,1,2
69124,294,894701,1,2
69125,89136,894703,0,2
69126,76,894703,1,2
69127,7,894703,1,2
69128,88819,894704,1,2
69129,4,894706,1,2
69130,7,894708,1,2
69131,1964,894709,1,2
69132,87783,894710,1,2
69133,87599,894711,0,2
69134,80542,894712,0,2
69135,88819,894712,1,2
69136,4,894712,1,2
69137,87783,894713,1,2
69138,49457,894713,1,2
69139,88190,894715,1,2
69140,402,894717,1,2
69141,4,894719,1,2
69142,76,894720,1,2
69143,59038,894721,0,2
69144,87599,894722,0,2
69145,4,894723,1,2
69146,88190,894724,1,2
69147,88190,894725,1,2
69148,370,894725,1,2
69149,88190,894726,1,2
69150,49457,894726,1,2
69151,1022,894727,1,2
69152,106,894728,1,2
69153,88190,894728,1,2
69154,88190,894729,1,2
69155,87599,894729,0,2
69156,91,894731,1,2
69157,87599,894732,0,2
69158,4,894732,1,2
69159,88190,894733,1,2
69160,49457,894734,1,2
69161,88190,894734,1,2
69162,87783,894734,1,2
69163,88819,894737,1,2
69164,88190,894737,1,2
69165,76,894738,1,2
69166,88819,894738,1,2
69167,89136,894738,0,2
69168,88190,894739,1,2
69169,49457,894740,1,2
69170,88190,894740,1,2
69171,4,894742,1,2
69172,46036,894744,0,2
69173,88190,894744,1,2
69174,1022,894746,1,2
69175,88819,894747,1,2
69176,82,894748,1,2
69177,1964,894748,1,2
69178,4,894748,1,2
69179,84,894748,1,2
69180,88819,894751,1,2
69181,89136,894751,0,2
69182,88819,894752,1,2
69183,1964,894752,1,2
69184,88819,894754,1,2
69185,49457,894754,1,2
69186,4,894757,1,2
69187,88190,894758,1,2
69188,88190,894759,1,2
69189,89136,894759,0,2
69190,4,894759,1,2
69191,4,894759,1,2
69192,370,894760,1,2
69193,88190,894760,1,2
69194,91,894760,1,2
69195,4,894761,1,2
69196,7,894761,1,2
69197,89136,894762,0,2
69198,4,894762,1,2
69199,4,894763,1,2
69200,685,894763,0,2
69201,59038,894763,0,2
69202,49457,894763,1,2
69203,4,894763,1,2
69204,88190,894764,1,2
69205,4,894764,1,2
69206,84,894764,1,2
69207,89136,894766,0,2
69208,76,894767,1,2
69209,4,894768,1,2
69210,76,894770,1,2
69211,88190,894771,1,2
69212,88190,894772,1,2
69213,48,894772,1,2
69214,29148,894773,0,2
69215,4,894773,1,2
69216,49588,894773,0,2
69217,88190,894774,1,2
69218,88190,894775,1,2
69219,88190,894777,1,2
69220,88190,894778,1,2
69221,48,894778,1,2
69222,88190,894782,1,2
69223,46036,894783,0,2
69224,84,894784,1,2
69225,59038,894784,0,2
69226,89136,894785,0,2
69227,46125,894786,0,2
69228,84,894787,1,2
69229,88190,894787,1,2
69230,48,894787,1,2
69231,4,894788,1,2
69232,88190,894788,1,2
69233,88190,894789,1,2
69234,4,894789,1,2
69235,1964,894790,1,2
69236,88819,894791,1,2
69237,89136,894791,0,2
69238,88190,894793,1,2
69239,88190,894793,1,2
69240,4,894794,1,2
69241,88190,894795,1,2
69242,4,894797,1,2
69243,76,894797,1,2
69244,87599,894797,0,2
69245,370,894797,1,2
69246,4,894798,1,2
69247,87599,894801,0,2
69248,91,894806,1,2
69249,7,894807,1,2
69250,88190,894809,1,2
69251,87599,894810,0,2
69252,88190,894811,1,2
69253,88190,894811,1,2
69254,49457,894812,1,2
69255,88819,894812,1,2
69256,88190,894813,1,2
69257,84,894813,1,2
69258,88190,894814,1,2
69259,76,894814,1,2
69260,4,894814,1,2
69261,88819,894815,1,2
69262,87783,894815,1,2
69263,88190,894816,1,2
69264,88,894817,1,2
69265,49588,894818,0,2
69266,88190,894820,1,2
69267,88190,894820,1,2
69268,49457,894821,1,2
69269,76,894823,1,2
